Title,Composer,Key,Rhythm,Time Signature,Section,Measure,Chord Index,Chord,Year
Epistrophy,"Thelonious Monk, Kenny Clarke",Db,Medium Swing,4/4,B,1,19,E7,1942
Epistrophy,"Thelonious Monk, Kenny Clarke",Db,Medium Swing,4/4,B,2,20,Eb7,1942
Epistrophy,"Thelonious Monk, Kenny Clarke",Db,Medium Swing,4/4,B,2,21,E7,1942
Epistrophy,"Thelonious Monk, Kenny Clarke",Db,Medium Swing,4/4,B,3,22,Eb7,1942
Epistrophy,"Thelonious Monk, Kenny Clarke",Db,Medium Swing,4/4,B,3,23,E7,1942
Epistrophy,"Thelonious Monk, Kenny Clarke",Db,Medium Swing,4/4,B,4,24,Db7,1942
Epistrophy,"Thelonious Monk, Kenny Clarke",Db,Medium Swing,4/4,B,4,25,D7,1942
Epistrophy,"Thelonious Monk, Kenny Clarke",Db,Medium Swing,4/4,B,5,26,Db7,1942
Epistrophy,"Thelonious Monk, Kenny Clarke",Db,Medium Swing,4/4,B,5,27,D7,1942
Epistrophy,"Thelonious Monk, Kenny Clarke",Db,Medium Swing,4/4,B,6,28,Db7,1942
Epistrophy,"Thelonious Monk, Kenny Clarke",Db,Medium Swing,4/4,B,6,29,D7,1942
Epistrophy,"Thelonious Monk, Kenny Clarke",Db,Medium Swing,4/4,B,7,30,Db7,1942
Epistrophy,"Thelonious Monk, Kenny Clarke",Db,Medium Swing,4/4,B,7,31,D7,1942
Epistrophy,"Thelonious Monk, Kenny Clarke",Db,Medium Swing,4/4,C,0,32,F#m6,1942
Epistrophy,"Thelonious Monk, Kenny Clarke",Db,Medium Swing,4/4,C,1,33,F#m6,1942
Epistrophy,"Thelonious Monk, Kenny Clarke",Db,Medium Swing,4/4,C,2,34,F#m6,1942
Epistrophy,"Thelonious Monk, Kenny Clarke",Db,Medium Swing,4/4,C,3,35,F#m6,1942
Epistrophy,"Thelonious Monk, Kenny Clarke",Db,Medium Swing,4/4,C,4,36,B7,1942
Epistrophy,"Thelonious Monk, Kenny Clarke",Db,Medium Swing,4/4,C,5,37,B7,1942
Epistrophy,"Thelonious Monk, Kenny Clarke",Db,Medium Swing,4/4,C,6,38,Db7,1942
Epistrophy,"Thelonious Monk, Kenny Clarke",Db,Medium Swing,4/4,C,7,39,D7,1942
Epistrophy,"Thelonious Monk, Kenny Clarke",Db,Medium Swing,4/4,B,0,40,Eb7,1942
Epistrophy,"Thelonious Monk, Kenny Clarke",Db,Medium Swing,4/4,B,0,41,E7,1942
Epistrophy,"Thelonious Monk, Kenny Clarke",Db,Medium Swing,4/4,B,1,42,Eb7,1942
Epistrophy,"Thelonious Monk, Kenny Clarke",Db,Medium Swing,4/4,B,1,43,E7,1942
Epistrophy,"Thelonious Monk, Kenny Clarke",Db,Medium Swing,4/4,B,2,44,Eb7,1942
Epistrophy,"Thelonious Monk, Kenny Clarke",Db,Medium Swing,4/4,B,2,45,E7,1942
Epistrophy,"Thelonious Monk, Kenny Clarke",Db,Medium Swing,4/4,B,3,46,Eb7,1942
Epistrophy,"Thelonious Monk, Kenny Clarke",Db,Medium Swing,4/4,B,3,47,E7,1942
Epistrophy,"Thelonious Monk, Kenny Clarke",Db,Medium Swing,4/4,B,4,48,Db7,1942
Epistrophy,"Thelonious Monk, Kenny Clarke",Db,Medium Swing,4/4,B,4,49,D7,1942
Epistrophy,"Thelonious Monk, Kenny Clarke",Db,Medium Swing,4/4,B,5,50,Db7,1942
Epistrophy,"Thelonious Monk, Kenny Clarke",Db,Medium Swing,4/4,B,5,51,D7,1942
Epistrophy,"Thelonious Monk, Kenny Clarke",Db,Medium Swing,4/4,B,6,52,Db7,1942
Epistrophy,"Thelonious Monk, Kenny Clarke",Db,Medium Swing,4/4,B,6,53,D7,1942
Epistrophy,"Thelonious Monk, Kenny Clarke",Db,Medium Swing,4/4,B,7,54,Db7,1942
Epistrophy,"Thelonious Monk, Kenny Clarke",Db,Medium Swing,4/4,B,7,55,D7,1942
Equinox,John Coltrane,C#min,Slow Swing,4/4,,0,0,C#m7,1965
Equinox,John Coltrane,C#min,Slow Swing,4/4,,1,1,C#m7,1965
Equinox,John Coltrane,C#min,Slow Swing,4/4,,2,2,C#m7,1965
Equinox,John Coltrane,C#min,Slow Swing,4/4,,3,3,C#m7,1965
Equinox,John Coltrane,C#min,Slow Swing,4/4,,4,4,F#m7,1965
Equinox,John Coltrane,C#min,Slow Swing,4/4,,5,5,F#m7,1965
Equinox,John Coltrane,C#min,Slow Swing,4/4,,6,6,C#m7,1965
Equinox,John Coltrane,C#min,Slow Swing,4/4,,7,7,C#m7,1965
Equinox,John Coltrane,C#min,Slow Swing,4/4,,8,8,A7#11,1965
Equinox,John Coltrane,C#min,Slow Swing,4/4,,9,9,G#7,1965
Equinox,John Coltrane,C#min,Slow Swing,4/4,,10,10,C#m7,1965
Equinox,John Coltrane,C#min,Slow Swing,4/4,,11,11,C#m7,1965
Eronel,Thelonious Monk,G,Medium Swing,4/4,A,0,0,Gmaj7,1963
Eronel,Thelonious Monk,G,Medium Swing,4/4,A,0,1,Gmaj7/A,1963
Eronel,Thelonious Monk,G,Medium Swing,4/4,A,1,2,Bm7,1963
Eronel,Thelonious Monk,G,Medium Swing,4/4,A,1,3,E7b5,1963
Eronel,Thelonious Monk,G,Medium Swing,4/4,A,2,4,Bbm/maj7,1963
Eronel,Thelonious Monk,G,Medium Swing,4/4,A,3,5,Bbm/maj7,1963
Eronel,Thelonious Monk,G,Medium Swing,4/4,A,3,6,Eb7#11,1963
Eronel,Thelonious Monk,G,Medium Swing,4/4,A,4,7,Am7,1963
Eronel,Thelonious Monk,G,Medium Swing,4/4,A,5,8,Cm7,1963
Eronel,Thelonious Monk,G,Medium Swing,4/4,A,5,9,F7,1963
Eronel,Thelonious Monk,G,Medium Swing,4/4,A,6,10,Am7,1963
Eronel,Thelonious Monk,G,Medium Swing,4/4,A,6,11,Ab7,1963
Eronel,Thelonious Monk,G,Medium Swing,4/4,A,7,12,G6,1963
Eronel,Thelonious Monk,G,Medium Swing,4/4,A,7,13,Ab6,1963
Eronel,Thelonious Monk,G,Medium Swing,4/4,A,8,14,Am7,1963
Eronel,Thelonious Monk,G,Medium Swing,4/4,A,8,15,Ab7,1963
Eronel,Thelonious Monk,G,Medium Swing,4/4,A,9,16,Gmaj7,1963
Eronel,Thelonious Monk,G,Medium Swing,4/4,B,0,17,Dm7,1963
Eronel,Thelonious Monk,G,Medium Swing,4/4,B,0,18,G7#11,1963
Eronel,Thelonious Monk,G,Medium Swing,4/4,B,1,19,Dm7,1963
Eronel,Thelonious Monk,G,Medium Swing,4/4,B,1,20,Db9,1963
Eronel,Thelonious Monk,G,Medium Swing,4/4,B,2,21,G7,1963
Eronel,Thelonious Monk,G,Medium Swing,4/4,B,3,22,C7,1963
Eronel,Thelonious Monk,G,Medium Swing,4/4,B,4,23,Cm7,1963
Eronel,Thelonious Monk,G,Medium Swing,4/4,B,5,24,F7,1963
Eronel,Thelonious Monk,G,Medium Swing,4/4,B,6,25,Bm7,1963
Eronel,Thelonious Monk,G,Medium Swing,4/4,B,6,26,Bb7,1963
Eronel,Thelonious Monk,G,Medium Swing,4/4,B,7,27,Ebmaj7,1963
Eronel,Thelonious Monk,G,Medium Swing,4/4,B,7,28,Ab7#11,1963
Eronel,Thelonious Monk,G,Medium Swing,4/4,A,0,29,Gmaj7,1963
Eronel,Thelonious Monk,G,Medium Swing,4/4,A,0,30,Gmaj7/A,1963
Eronel,Thelonious Monk,G,Medium Swing,4/4,A,1,31,Bm7,1963
Eronel,Thelonious Monk,G,Medium Swing,4/4,A,1,32,E7b5,1963
Eronel,Thelonious Monk,G,Medium Swing,4/4,A,2,33,Bbm/maj7,1963
Eronel,Thelonious Monk,G,Medium Swing,4/4,A,3,34,Bbm/maj7,1963
Eronel,Thelonious Monk,G,Medium Swing,4/4,A,3,35,Eb7#11,1963
Eronel,Thelonious Monk,G,Medium Swing,4/4,A,4,36,Am7,1963
Eronel,Thelonious Monk,G,Medium Swing,4/4,A,5,37,Cm7,1963
Eronel,Thelonious Monk,G,Medium Swing,4/4,A,5,38,F7,1963
Eronel,Thelonious Monk,G,Medium Swing,4/4,A,6,39,Am7,1963
Eronel,Thelonious Monk,G,Medium Swing,4/4,A,6,40,Ab7,1963
Eronel,Thelonious Monk,G,Medium Swing,4/4,A,7,41,Gmaj7,1963
Estate,Bruno Martino,Bmin,Bossa Nova,4/4,A,0,0,Bm7,1965
Estate,Bruno Martino,Bmin,Bossa Nova,4/4,A,1,1,Bm7,1965
Estate,Bruno Martino,Bmin,Bossa Nova,4/4,A,2,2,Em7,1965
Estate,Bruno Martino,Bmin,Bossa Nova,4/4,A,3,3,F#7b9,1965
Estate,Bruno Martino,Bmin,Bossa Nova,4/4,A,4,4,Bm7,1965
Estate,Bruno Martino,Bmin,Bossa Nova,4/4,A,5,5,Bm7,1965
Estate,Bruno Martino,Bmin,Bossa Nova,4/4,A,6,6,Em7,1965
Estate,Bruno Martino,Bmin,Bossa Nova,4/4,A,7,7,A7,1965
Estate,Bruno Martino,Bmin,Bossa Nova,4/4,A,8,8,D7sus,1965
Estate,Bruno Martino,Bmin,Bossa Nova,4/4,A,9,9,D7,1965
Estate,Bruno Martino,Bmin,Bossa Nova,4/4,A,10,10,Gmaj7,1965
Estate,Bruno Martino,Bmin,Bossa Nova,4/4,A,11,11,Gmaj7,1965
Estate,Bruno Martino,Bmin,Bossa Nova,4/4,A,12,12,F#7,1965
Estate,Bruno Martino,Bmin,Bossa Nova,4/4,A,13,13,F#7#5,1965
Estate,Bruno Martino,Bmin,Bossa Nova,4/4,B,0,14,Bmaj7,1965
Estate,Bruno Martino,Bmin,Bossa Nova,4/4,B,1,15,Bmaj7,1965
Estate,Bruno Martino,Bmin,Bossa Nova,4/4,B,2,16,Fm7b5,1965
Estate,Bruno Martino,Bmin,Bossa Nova,4/4,B,3,17,Bb7b9,1965
Estate,Bruno Martino,Bmin,Bossa Nova,4/4,B,4,18,Ebm7,1965
Estate,Bruno Martino,Bmin,Bossa Nova,4/4,B,5,19,Ab7b9,1965
Estate,Bruno Martino,Bmin,Bossa Nova,4/4,B,6,20,Em7,1965
Estate,Bruno Martino,Bmin,Bossa Nova,4/4,B,7,21,A7,1965
Estate,Bruno Martino,Bmin,Bossa Nova,4/4,B,8,22,D7sus,1965
Estate,Bruno Martino,Bmin,Bossa Nova,4/4,B,9,23,D7,1965
Estate,Bruno Martino,Bmin,Bossa Nova,4/4,B,10,24,Gmaj7,1965
Estate,Bruno Martino,Bmin,Bossa Nova,4/4,B,11,25,Gmaj7,1965
Estate,Bruno Martino,Bmin,Bossa Nova,4/4,B,12,26,F#7,1965
Estate,Bruno Martino,Bmin,Bossa Nova,4/4,B,13,27,F#7#5,1965
Eternal Triangle,Sonny Stitt,Bb,Up Tempo Swing,4/4,A,0,0,Bbmaj7,1957
Eternal Triangle,Sonny Stitt,Bb,Up Tempo Swing,4/4,A,0,1,Gm7,1957
Eternal Triangle,Sonny Stitt,Bb,Up Tempo Swing,4/4,A,1,2,Cm7,1957
Eternal Triangle,Sonny Stitt,Bb,Up Tempo Swing,4/4,A,1,3,F7,1957
Eternal Triangle,Sonny Stitt,Bb,Up Tempo Swing,4/4,A,2,4,Dm7,1957
Eternal Triangle,Sonny Stitt,Bb,Up Tempo Swing,4/4,A,2,5,G7,1957
Eternal Triangle,Sonny Stitt,Bb,Up Tempo Swing,4/4,A,3,6,Cm7,1957
Eternal Triangle,Sonny Stitt,Bb,Up Tempo Swing,4/4,A,3,7,F7,1957
Eternal Triangle,Sonny Stitt,Bb,Up Tempo Swing,4/4,A,4,8,Fm7,1957
Eternal Triangle,Sonny Stitt,Bb,Up Tempo Swing,4/4,A,4,9,Bb7,1957
Eternal Triangle,Sonny Stitt,Bb,Up Tempo Swing,4/4,A,5,10,Eb7,1957
Eternal Triangle,Sonny Stitt,Bb,Up Tempo Swing,4/4,A,5,11,Ab7,1957
Eternal Triangle,Sonny Stitt,Bb,Up Tempo Swing,4/4,A,6,12,Dm7,1957
Eternal Triangle,Sonny Stitt,Bb,Up Tempo Swing,4/4,A,6,13,G7,1957
Eternal Triangle,Sonny Stitt,Bb,Up Tempo Swing,4/4,A,7,14,Cm7,1957
Eternal Triangle,Sonny Stitt,Bb,Up Tempo Swing,4/4,A,7,15,F7,1957
Eternal Triangle,Sonny Stitt,Bb,Up Tempo Swing,4/4,A,8,16,Dm7,1957
Eternal Triangle,Sonny Stitt,Bb,Up Tempo Swing,4/4,A,8,17,G7,1957
Eternal Triangle,Sonny Stitt,Bb,Up Tempo Swing,4/4,A,9,18,Cm7,1957
Eternal Triangle,Sonny Stitt,Bb,Up Tempo Swing,4/4,A,9,19,F7,1957
Eternal Triangle,Sonny Stitt,Bb,Up Tempo Swing,4/4,A,9,20,Bbmaj7,1957
Eternal Triangle,Sonny Stitt,Bb,Up Tempo Swing,4/4,A,9,21,,1957
Eternal Triangle,Sonny Stitt,Bb,Up Tempo Swing,4/4,B,0,22,Bm7,1957
Eternal Triangle,Sonny Stitt,Bb,Up Tempo Swing,4/4,B,1,23,E7,1957
Eternal Triangle,Sonny Stitt,Bb,Up Tempo Swing,4/4,B,2,24,Bbm7,1957
Eternal Triangle,Sonny Stitt,Bb,Up Tempo Swing,4/4,B,3,25,Eb7,1957
Eternal Triangle,Sonny Stitt,Bb,Up Tempo Swing,4/4,B,4,26,Am7,1957
Eternal Triangle,Sonny Stitt,Bb,Up Tempo Swing,4/4,B,4,27,D7,1957
Eternal Triangle,Sonny Stitt,Bb,Up Tempo Swing,4/4,B,5,28,Abm7,1957
Eternal Triangle,Sonny Stitt,Bb,Up Tempo Swing,4/4,B,5,29,Db7,1957
Eternal Triangle,Sonny Stitt,Bb,Up Tempo Swing,4/4,B,6,30,Gm7,1957
Eternal Triangle,Sonny Stitt,Bb,Up Tempo Swing,4/4,B,6,31,C7,1957
Eternal Triangle,Sonny Stitt,Bb,Up Tempo Swing,4/4,B,7,32,F#m7,1957
Eternal Triangle,Sonny Stitt,Bb,Up Tempo Swing,4/4,B,7,33,B7,1957
Eternal Triangle,Sonny Stitt,Bb,Up Tempo Swing,4/4,A,0,34,Bbmaj7,1957
Eternal Triangle,Sonny Stitt,Bb,Up Tempo Swing,4/4,A,0,35,Gm7,1957
Eternal Triangle,Sonny Stitt,Bb,Up Tempo Swing,4/4,A,1,36,Cm7,1957
Eternal Triangle,Sonny Stitt,Bb,Up Tempo Swing,4/4,A,1,37,F7,1957
Eternal Triangle,Sonny Stitt,Bb,Up Tempo Swing,4/4,A,2,38,Dm7,1957
Eternal Triangle,Sonny Stitt,Bb,Up Tempo Swing,4/4,A,2,39,G7,1957
Eternal Triangle,Sonny Stitt,Bb,Up Tempo Swing,4/4,A,3,40,Cm7,1957
Eternal Triangle,Sonny Stitt,Bb,Up Tempo Swing,4/4,A,3,41,F7,1957
Eternal Triangle,Sonny Stitt,Bb,Up Tempo Swing,4/4,A,4,42,Fm7,1957
Eternal Triangle,Sonny Stitt,Bb,Up Tempo Swing,4/4,A,4,43,Bbm7,1957
Eternal Triangle,Sonny Stitt,Bb,Up Tempo Swing,4/4,A,5,44,Eb7,1957
Eternal Triangle,Sonny Stitt,Bb,Up Tempo Swing,4/4,A,5,45,Ab7,1957
Eternal Triangle,Sonny Stitt,Bb,Up Tempo Swing,4/4,A,6,46,Dm7,1957
Eternal Triangle,Sonny Stitt,Bb,Up Tempo Swing,4/4,A,6,47,G7,1957
Eternal Triangle,Sonny Stitt,Bb,Up Tempo Swing,4/4,A,7,48,Cm7,1957
Eternal Triangle,Sonny Stitt,Bb,Up Tempo Swing,4/4,A,7,49,F7,1957
Eternal Triangle,Sonny Stitt,Bb,Up Tempo Swing,4/4,A,7,50,Bbmaj7,1957
Eternal Triangle,Sonny Stitt,Bb,Up Tempo Swing,4/4,A,7,51,,1957
Every Time We Say Goodbye,Cole Porter,Eb,Ballad,4/4,A,0,0,Ebmaj7,1944
Every Time We Say Goodbye,Cole Porter,Eb,Ballad,4/4,A,0,1,Fm7,1944
Every Time We Say Goodbye,Cole Porter,Eb,Ballad,4/4,A,1,2,Gm7,1944
Every Time We Say Goodbye,Cole Porter,Eb,Ballad,4/4,A,1,3,Abmaj7,1944
Every Time We Say Goodbye,Cole Porter,Eb,Ballad,4/4,A,2,4,Gm7,1944
Every Time We Say Goodbye,Cole Porter,Eb,Ballad,4/4,A,2,5,C7,1944
Every Time We Say Goodbye,Cole Porter,Eb,Ballad,4/4,A,3,6,Fm7,1944
Every Time We Say Goodbye,Cole Porter,Eb,Ballad,4/4,A,3,7,Bb7,1944
Every Time We Say Goodbye,Cole Porter,Eb,Ballad,4/4,A,4,8,Gm7,1944
Every Time We Say Goodbye,Cole Porter,Eb,Ballad,4/4,A,4,9,Gb7,1944
Every Time We Say Goodbye,Cole Porter,Eb,Ballad,4/4,A,5,10,Bmaj7,1944
Every Time We Say Goodbye,Cole Porter,Eb,Ballad,4/4,A,5,11,Emaj7#11,1944
Every Time We Say Goodbye,Cole Porter,Eb,Ballad,4/4,A,6,12,Bbm7,1944
Every Time We Say Goodbye,Cole Porter,Eb,Ballad,4/4,A,6,13,Eb7,1944
Every Time We Say Goodbye,Cole Porter,Eb,Ballad,4/4,A,7,14,Abm7,1944
Every Time We Say Goodbye,Cole Porter,Eb,Ballad,4/4,A,7,15,Db7,1944
Every Time We Say Goodbye,Cole Porter,Eb,Ballad,4/4,B,0,16,Ebmaj7/G,1944
Every Time We Say Goodbye,Cole Porter,Eb,Ballad,4/4,B,0,17,Gb07,1944
Every Time We Say Goodbye,Cole Porter,Eb,Ballad,4/4,B,1,18,Fm7,1944
Every Time We Say Goodbye,Cole Porter,Eb,Ballad,4/4,B,1,19,Bb7,1944
Every Time We Say Goodbye,Cole Porter,Eb,Ballad,4/4,B,2,20,Bbm7,1944
Every Time We Say Goodbye,Cole Porter,Eb,Ballad,4/4,B,2,21,Eb7,1944
Every Time We Say Goodbye,Cole Porter,Eb,Ballad,4/4,B,3,22,Abmaj7,1944
Every Time We Say Goodbye,Cole Porter,Eb,Ballad,4/4,B,4,23,Abm7,1944
Every Time We Say Goodbye,Cole Porter,Eb,Ballad,4/4,B,4,24,Db7,1944
Every Time We Say Goodbye,Cole Porter,Eb,Ballad,4/4,B,5,25,Gm7,1944
Every Time We Say Goodbye,Cole Porter,Eb,Ballad,4/4,B,5,26,C7,1944
Every Time We Say Goodbye,Cole Porter,Eb,Ballad,4/4,B,6,27,Gb7#11,1944
Every Time We Say Goodbye,Cole Porter,Eb,Ballad,4/4,B,7,28,Fm7,1944
Every Time We Say Goodbye,Cole Porter,Eb,Ballad,4/4,B,7,29,Bb7,1944
Every Time We Say Goodbye,Cole Porter,Eb,Ballad,4/4,A,0,30,Ebmaj7,1944
Every Time We Say Goodbye,Cole Porter,Eb,Ballad,4/4,A,0,31,Fm7,1944
Every Time We Say Goodbye,Cole Porter,Eb,Ballad,4/4,A,1,32,Gm7,1944
Every Time We Say Goodbye,Cole Porter,Eb,Ballad,4/4,A,1,33,Abmaj7,1944
Every Time We Say Goodbye,Cole Porter,Eb,Ballad,4/4,A,2,34,Gm7,1944
Every Time We Say Goodbye,Cole Porter,Eb,Ballad,4/4,A,2,35,C7,1944
Every Time We Say Goodbye,Cole Porter,Eb,Ballad,4/4,A,3,36,Fm7,1944
Every Time We Say Goodbye,Cole Porter,Eb,Ballad,4/4,A,3,37,Bb7,1944
Every Time We Say Goodbye,Cole Porter,Eb,Ballad,4/4,A,4,38,Gm7,1944
Every Time We Say Goodbye,Cole Porter,Eb,Ballad,4/4,A,4,39,Gb7,1944
Every Time We Say Goodbye,Cole Porter,Eb,Ballad,4/4,A,5,40,Bmaj7,1944
Every Time We Say Goodbye,Cole Porter,Eb,Ballad,4/4,A,5,41,Emaj7#11,1944
Every Time We Say Goodbye,Cole Porter,Eb,Ballad,4/4,A,6,42,Bbm7,1944
Every Time We Say Goodbye,Cole Porter,Eb,Ballad,4/4,A,6,43,Eb7,1944
Every Time We Say Goodbye,Cole Porter,Eb,Ballad,4/4,A,7,44,Abm7,1944
Every Time We Say Goodbye,Cole Porter,Eb,Ballad,4/4,A,7,45,Db7,1944
Every Time We Say Goodbye,Cole Porter,Eb,Ballad,4/4,C,0,46,Gm7,1944
Every Time We Say Goodbye,Cole Porter,Eb,Ballad,4/4,C,0,47,Gb07,1944
Every Time We Say Goodbye,Cole Porter,Eb,Ballad,4/4,C,1,48,Fm7,1944
Every Time We Say Goodbye,Cole Porter,Eb,Ballad,4/4,C,1,49,Bb7,1944
Every Time We Say Goodbye,Cole Porter,Eb,Ballad,4/4,C,2,50,Bbm7,1944
Every Time We Say Goodbye,Cole Porter,Eb,Ballad,4/4,C,2,51,Eb7,1944
Every Time We Say Goodbye,Cole Porter,Eb,Ballad,4/4,C,3,52,Abmaj7,1944
Every Time We Say Goodbye,Cole Porter,Eb,Ballad,4/4,C,3,53,Abm6,1944
Every Time We Say Goodbye,Cole Porter,Eb,Ballad,4/4,C,4,54,G7,1944
Every Time We Say Goodbye,Cole Porter,Eb,Ballad,4/4,C,4,55,C7,1944
Every Time We Say Goodbye,Cole Porter,Eb,Ballad,4/4,C,5,56,Fm7,1944
Every Time We Say Goodbye,Cole Porter,Eb,Ballad,4/4,C,5,57,Bb7,1944
Every Time We Say Goodbye,Cole Porter,Eb,Ballad,4/4,C,6,58,Eb6,1944
Every Time We Say Goodbye,Cole Porter,Eb,Ballad,4/4,C,6,59,Eb6/Bb,1944
Every Time We Say Goodbye,Cole Porter,Eb,Ballad,4/4,C,7,60,Eb6,1944
Every Time We Say Goodbye,Cole Porter,Eb,Ballad,4/4,C,7,61,Eb6/Bb,1944
Everybody's Song But My Own,Kenny Wheeler,Cmin,Waltz,3/4,A,0,0,Fm9/Bb,1966
Everybody's Song But My Own,Kenny Wheeler,Cmin,Waltz,3/4,A,1,1,G7b13/B,1966
Everybody's Song But My Own,Kenny Wheeler,Cmin,Waltz,3/4,A,2,2,Cm11,1966
Everybody's Song But My Own,Kenny Wheeler,Cmin,Waltz,3/4,A,3,3,Ebmaj7/Bb,1966
Everybody's Song But My Own,Kenny Wheeler,Cmin,Waltz,3/4,A,4,4,Am7b5,1966
Everybody's Song But My Own,Kenny Wheeler,Cmin,Waltz,3/4,A,5,5,D7#9,1966
Everybody's Song But My Own,Kenny Wheeler,Cmin,Waltz,3/4,A,6,6,Gm11,1966
Everybody's Song But My Own,Kenny Wheeler,Cmin,Waltz,3/4,A,7,7,Bmaj7/Bb,1966
Everybody's Song But My Own,Kenny Wheeler,Cmin,Waltz,3/4,A,8,8,Gm11,1966
Everybody's Song But My Own,Kenny Wheeler,Cmin,Waltz,3/4,A,8,9,Bbmaj7/F,1966
Everybody's Song But My Own,Kenny Wheeler,Cmin,Waltz,3/4,A,9,10,Em7b5,1966
Everybody's Song But My Own,Kenny Wheeler,Cmin,Waltz,3/4,A,9,11,A7#5#9,1966
Everybody's Song But My Own,Kenny Wheeler,Cmin,Waltz,3/4,B,0,12,Dmaj9,1966
Everybody's Song But My Own,Kenny Wheeler,Cmin,Waltz,3/4,B,1,13,Em7/A,1966
Everybody's Song But My Own,Kenny Wheeler,Cmin,Waltz,3/4,B,2,14,Dmaj9,1966
Everybody's Song But My Own,Kenny Wheeler,Cmin,Waltz,3/4,B,3,15,Em7/A,1966
Everybody's Song But My Own,Kenny Wheeler,Cmin,Waltz,3/4,B,4,16,Dmaj9,1966
Everybody's Song But My Own,Kenny Wheeler,Cmin,Waltz,3/4,B,5,17,C#m7b5,1966
Everybody's Song But My Own,Kenny Wheeler,Cmin,Waltz,3/4,B,5,18,F#7b9,1966
Everybody's Song But My Own,Kenny Wheeler,Cmin,Waltz,3/4,B,6,19,Bm11,1966
Everybody's Song But My Own,Kenny Wheeler,Cmin,Waltz,3/4,B,7,20,Bm9/A,1966
Everybody's Song But My Own,Kenny Wheeler,Cmin,Waltz,3/4,B,8,21,G#m7b5,1966
Everybody's Song But My Own,Kenny Wheeler,Cmin,Waltz,3/4,B,9,22,C#7b9,1966
Everybody's Song But My Own,Kenny Wheeler,Cmin,Waltz,3/4,B,10,23,F#maj7#11,1966
Everybody's Song But My Own,Kenny Wheeler,Cmin,Waltz,3/4,B,11,24,Gm11/C,1966
Everybody's Song But My Own,Kenny Wheeler,Cmin,Waltz,3/4,B,12,25,Fmaj9,1966
Everybody's Song But My Own,Kenny Wheeler,Cmin,Waltz,3/4,B,13,26,F#m11/B,1966
Everybody's Song But My Own,Kenny Wheeler,Cmin,Waltz,3/4,A,0,27,Fm9/Bb,1966
Everybody's Song But My Own,Kenny Wheeler,Cmin,Waltz,3/4,A,1,28,G7b13/B,1966
Everybody's Song But My Own,Kenny Wheeler,Cmin,Waltz,3/4,A,2,29,Cm11,1966
Everybody's Song But My Own,Kenny Wheeler,Cmin,Waltz,3/4,A,3,30,Ebmaj7/Bb,1966
Everybody's Song But My Own,Kenny Wheeler,Cmin,Waltz,3/4,A,4,31,Am7b5,1966
Everybody's Song But My Own,Kenny Wheeler,Cmin,Waltz,3/4,A,5,32,D7#9,1966
Everybody's Song But My Own,Kenny Wheeler,Cmin,Waltz,3/4,A,6,33,Gm11,1966
Everybody's Song But My Own,Kenny Wheeler,Cmin,Waltz,3/4,A,6,34,Bbmaj7/F,1966
Everybody's Song But My Own,Kenny Wheeler,Cmin,Waltz,3/4,A,7,35,Em7b5,1966
Everybody's Song But My Own,Kenny Wheeler,Cmin,Waltz,3/4,A,7,36,A7#5#9,1966
Everybody's Song But My Own,Kenny Wheeler,Cmin,Waltz,3/4,A,8,37,Dm11,1966
Everybody's Song But My Own,Kenny Wheeler,Cmin,Waltz,3/4,A,9,38,Dbmaj7#11,1966
Everybody's Song But My Own,Kenny Wheeler,Cmin,Waltz,3/4,A,10,39,Cm11,1966
Everybody's Song But My Own,Kenny Wheeler,Cmin,Waltz,3/4,A,11,40,F#m9,1966
Everybody's Song But My Own,Kenny Wheeler,Cmin,Waltz,3/4,A,11,41,B13#11,1966
Everybody's Song But My Own,Kenny Wheeler,Cmin,Waltz,3/4,C,0,42,Bbmaj9,1966
Everybody's Song But My Own,Kenny Wheeler,Cmin,Waltz,3/4,C,1,43,Bmaj7/Bb,1966
Everybody's Song But My Own,Kenny Wheeler,Cmin,Waltz,3/4,C,2,44,Bbmaj9,1966
Everybody's Song But My Own,Kenny Wheeler,Cmin,Waltz,3/4,C,3,45,Bmaj7/Bb,1966
Everybody's Song But My Own,Kenny Wheeler,Cmin,Waltz,3/4,,0,46,Emaj7#11,1966
Everybody's Song But My Own,Kenny Wheeler,Cmin,Waltz,3/4,,1,47,Ebm11,1966
Everything Happens To Me,Matt Dennis,Bb,Ballad,4/4,A,0,0,Cm7,1940
Everything Happens To Me,Matt Dennis,Bb,Ballad,4/4,A,0,1,F7,1940
Everything Happens To Me,Matt Dennis,Bb,Ballad,4/4,A,1,2,Dm7,1940
Everything Happens To Me,Matt Dennis,Bb,Ballad,4/4,A,1,3,Db07,1940
Everything Happens To Me,Matt Dennis,Bb,Ballad,4/4,A,2,4,Cm7,1940
Everything Happens To Me,Matt Dennis,Bb,Ballad,4/4,A,2,5,F7,1940
Everything Happens To Me,Matt Dennis,Bb,Ballad,4/4,A,3,6,Dm7b5,1940
Everything Happens To Me,Matt Dennis,Bb,Ballad,4/4,A,3,7,G7,1940
Everything Happens To Me,Matt Dennis,Bb,Ballad,4/4,A,4,8,B07,1940
Everything Happens To Me,Matt Dennis,Bb,Ballad,4/4,A,4,9,Cm7,1940
Everything Happens To Me,Matt Dennis,Bb,Ballad,4/4,A,4,10,Ebm7,1940
Everything Happens To Me,Matt Dennis,Bb,Ballad,4/4,A,4,11,Ab7,1940
